topology,seed,noise,tick,size,gol,mean_self,max_self,p95_self,std_self,mean_phi,max_phi,mean_R,mean_T,mean_E,mean_err,morans_i,entropy,phi_entropy,clusters_05,clusters_07
von_neumann,3,0.2,1000,48,False,0.182765,0.965395,0.705667,0.338213,0.227432,0.765245,0.122101,0.659165,0.609393,0.157063,-0.013529,3.7747,3.3393,268,107
von_neumann,4,0.2,500,48,False,0.185466,0.951608,0.707727,0.347299,0.226755,0.815541,0.130126,0.658439,0.602693,0.156723,-0.007571,3.8023,3.2973,281,121
von_neumann,4,0.2,1000,48,False,0.188513,0.949258,0.69482,0.339845,0.228526,0.750463,0.142299,0.659416,0.612718,0.155741,0.011504,3.7737,3.4367,268,103
von_neumann,5,0.2,500,48,False,0.198891,0.940915,0.710544,0.336731,0.221116,0.767362,0.131169,0.659704,0.605629,0.156965,0.018518,3.7604,3.327,275,110
von_neumann,5,0.2,1000,48,False,0.188871,0.950129,0.717116,0.345402,0.222708,0.864819,0.137061,0.658335,0.602777,0.15651,-0.002683,3.7943,3.1844,282,127
von_neumann,6,0.2,500,48,False,0.191063,0.935676,0.711493,0.332393,0.225473,0.711474,0.119792,0.658064,0.607176,0.155657,0.01744,3.7511,3.4702,255,103
von_neumann,6,0.2,1000,48,False,0.192652,0.945679,0.707514,0.339171,0.228729,0.74659,0.133906,0.658809,0.60543,0.156649,0.020719,3.7726,3.4474,283,105
von_neumann,7,0.2,500,48,False,0.187049,0.944448,0.709764,0.336991,0.228399,0.780225,0.127906,0.659212,0.612868,0.157262,-0.023341,3.763,3.3536,267,107
von_neumann,7,0.2,1000,48,False,0.185483,0.962574,0.729086,0.347245,0.228672,0.732878,0.122892,0.657405,0.614017,0.15343,0.030392,3.8114,3.424,267,129
von_neumann,8,0.2,500,48,False,0.195922,0.939121,0.702134,0.336981,0.231693,0.725943,0.136064,0.658318,0.592475,0.155467,-0.020685,3.7565,3.5016,282,103
von_neumann,8,0.2,1000,48,False,0.187385,0.944361,0.70203,0.346341,0.229091,0.789465,0.111987,0.657189,0.600366,0.15678,0.024871,3.8008,3.3321,279,107
von_neumann,9,0.2,500,48,False,0.168526,0.91297,0.706767,0.347259,0.225681,0.829304,0.110751,0.657665,0.614143,0.154231,0.013654,3.8037,3.2614,274,111
von_neumann,9,0.2,1000,48,False,0.187341,0.937979,0.697018,0.333461,0.226171,0.726603,0.121962,0.659395,0.609519,0.156231,0.018046,3.7519,3.4241,278,104
von_neumann,10,0.2,500,48,False,0.194324,0.916537,0.687607,0.332485,0.223954,0.843602,0.137152,0.659092,0.59687,0.158882,-0.014317,3.7439,3.2253,295,89
von_neumann,10,0.2,1000,48,False,0.176957,0.919529,0.696839,0.339759,0.22414,0.775884,0.117128,0.658297,0.59754,0.157879,0.00989,3.7759,3.3426,277,100
moore,1,0.2,500,48,False,0.202321,0.95311,0.712594,0.339759,0.258223,0.76084,0.10751,0.662123,0.639236,0.096081,0.032019,3.7751,3.3873,153,98
moore,1,0.2,1000,48,False,0.205501,0.928036,0.714739,0.336814,0.257491,0.782247,0.107695,0.661743,0.635123,0.095374,0.029825,3.7581,3.3651,174,108
moore,2,0.2,500,48,False,0.207934,0.904761,0.701138,0.330533,0.257654,0.722459,0.105978,0.662313,0.617891,0.099261,0.048784,3.7291,3.4699,159,90
moore,2,0.2,1000,48,False,0.215073,0.974508,0.715615,0.327942,0.253855,0.737548,0.114823,0.661671,0.615454,0.098116,0.034024,3.7381,3.3967,150,100
moore,3,0.2,500,48,False,0.213822,0.974573,0.72914,0.335277,0.250024,0.839211,0.106617,0.662474,0.625319,0.098884,0.03662,3.7524,3.2435,154,109
moore,3,0.2,1000,48,False,0.215564,0.939686,0.720343,0.334328,0.259014,0.82304,0.11308,0.661851,0.625558,0.096845,0.010529,3.7547,3.2996,148,102
moore,4,0.2,500,48,False,0.204309,0.943655,0.705343,0.337868,0.253137,0.753008,0.103253,0.661774,0.626784,0.097489,0.028555,3.7618,3.3885,136,100
moore,4,0.2,1000,48,False,0.195356,0.92668,0.712013,0.342651,0.257129,0.744062,0.108427,0.661298,0.64045,0.095347,0.055015,3.7808,3.461,144,92
moore,5,0.2,500,48,False,0.221896,0.920059,0.720346,0.336795,0.249604,0.742016,0.110357,0.663446,0.630653,0.096378,0.057103,3.7509,3.4116,135,95
moore,5,0.2,1000,48,False,0.195295,0.92569,0.71346,0.340669,0.251779,0.75534,0.104408,0.66045,0.641097,0.097429,0.04187,3.7827,3.3833,146,110
moore,6,0.2,500,48,False,0.212079,0.927381,0.719472,0.341961,0.25414,0.872221,0.10701,0.66067,0.626713,0.097449,0.048023,3.7758,3.2157,146,105
moore,6,0.2,1000,48,False,0.199487,0.933155,0.708435,0.33321,0.255691,0.827282,0.10473,0.661537,0.628543,0.098499,0.052311,3.7433,3.2959,144,99
moore,7,0.2,500,48,False,0.20598,0.928477,0.711676,0.336439,0.255845,0.746039,0.108221,0.661963,0.632868,0.096882,0.019631,3.7592,3.4354,167,93
moore,7,0.2,1000,48,False,0.20845,0.957386,0.722835,0.342888,0.260894,0.760743,0.112576,0.660182,0.632619,0.096341,0.057275,3.7883,3.4383,138,117
moore,8,0.2,500,48,False,0.207785,0.959941,0.714117,0.337132,0.26215,0.84396,0.105123,0.661693,0.620836,0.096163,0.036541,3.7643,3.3255,152,97
