topology,seed,noise,tick,size,gol,mean_self,max_self,p95_self,std_self,mean_phi,max_phi,mean_R,mean_T,mean_E,mean_err,morans_i,entropy,phi_entropy,clusters_05,clusters_07
von_neumann,9,0.12,1000,48,False,0.190668,0.902318,0.69204,0.329863,0.241777,0.780672,0.126396,0.659525,0.661248,0.097363,0.011789,3.7353,3.3965,274,100
von_neumann,10,0.12,500,48,False,0.195537,0.934857,0.68592,0.332878,0.23955,0.848181,0.141437,0.659718,0.654875,0.098823,-0.023602,3.739,3.2943,298,88
von_neumann,10,0.12,1000,48,False,0.174384,0.943262,0.700537,0.341742,0.239884,0.776031,0.116082,0.658442,0.654419,0.098132,0.007948,3.7907,3.4134,282,107
moore,1,0.12,500,48,False,0.203722,0.975048,0.718949,0.338773,0.283947,0.848538,0.121704,0.661244,0.72118,0.060941,0.020945,3.7685,3.3341,169,102
moore,1,0.12,1000,48,False,0.20374,0.929921,0.717345,0.336926,0.282978,0.774246,0.119677,0.661365,0.718043,0.060132,0.014607,3.756,3.4456,164,105
moore,2,0.12,500,48,False,0.203868,0.94832,0.685923,0.330633,0.283417,0.818559,0.115454,0.661488,0.705289,0.062552,0.024525,3.7311,3.3812,160,81
moore,2,0.12,1000,48,False,0.212533,0.957375,0.721323,0.328761,0.280764,0.775887,0.126274,0.660577,0.702011,0.061842,0.01923,3.738,3.4315,161,116
moore,3,0.12,500,48,False,0.209543,0.968622,0.724409,0.335578,0.275559,0.779655,0.117531,0.661431,0.712253,0.062447,0.019039,3.7659,3.4166,171,112
moore,3,0.12,1000,48,False,0.20628,0.943214,0.718674,0.33922,0.284049,0.822418,0.120951,0.661229,0.716014,0.061366,-0.001057,3.7764,3.393,156,102
moore,4,0.12,500,48,False,0.202815,0.914505,0.706439,0.340852,0.282067,0.87077,0.115979,0.660897,0.708288,0.061608,0.018327,3.7671,3.3027,149,106
moore,4,0.12,1000,48,False,0.190025,0.91488,0.709578,0.343949,0.282539,0.798007,0.117098,0.660751,0.724771,0.06023,0.04358,3.7924,3.4488,139,92
moore,5,0.12,500,48,False,0.209926,0.920016,0.717352,0.338619,0.274986,0.830493,0.115091,0.66194,0.717638,0.060964,0.03472,3.77,3.3391,149,101
moore,5,0.12,1000,48,False,0.192619,0.924448,0.70324,0.338712,0.277306,0.751535,0.115673,0.659893,0.722068,0.061414,0.027303,3.7687,3.4687,161,99
moore,6,0.12,500,48,False,0.207564,0.921351,0.714487,0.341996,0.280236,0.862775,0.117253,0.659991,0.712745,0.061629,0.027691,3.7748,3.3057,149,110
moore,6,0.12,1000,48,False,0.192673,0.948209,0.693518,0.331051,0.280322,0.791126,0.11275,0.660929,0.716985,0.062264,0.033154,3.7402,3.418,157,85
moore,7,0.12,500,48,False,0.205079,0.925868,0.703961,0.334776,0.281179,0.819546,0.120988,0.661433,0.717429,0.061218,0.012503,3.751,3.387,160,97
moore,7,0.12,1000,48,False,0.20741,0.926569,0.715618,0.339774,0.287174,0.759313,0.125567,0.659941,0.715901,0.060757,0.030251,3.7677,3.5261,151,99
