topology,seed,noise,tick,size,gol,mean_self,max_self,p95_self,std_self,mean_phi,max_phi,mean_R,mean_T,mean_E,mean_err,morans_i,entropy,phi_entropy,clusters_05,clusters_07
von_neumann,9,0.04,1000,36,False,0.170023,0.951699,0.697558,0.341276,0.304665,0.797171,0.136627,0.658361,0.87758,0.043502,-0.034227,3.7968,3.6045,151,59
von_neumann,10,0.04,500,36,False,0.181243,0.925484,0.68859,0.332702,0.311487,0.817697,0.136001,0.659283,0.8744,0.043551,-0.001396,3.7511,3.6044,154,55
von_neumann,10,0.04,1000,36,False,0.175698,0.905072,0.681044,0.340855,0.301887,0.8465,0.134043,0.657959,0.870331,0.042674,0.014302,3.7839,3.4754,137,51
moore,1,0.04,500,36,False,0.184328,0.962139,0.714021,0.339094,0.357948,0.762241,0.14225,0.659604,0.922504,0.030607,0.004372,3.7756,3.6408,88,61
moore,1,0.04,1000,36,False,0.195664,0.9094,0.70197,0.339877,0.366428,0.779766,0.157239,0.660912,0.916268,0.030426,0.003657,3.7644,3.6584,97,53
moore,2,0.04,500,36,False,0.188273,0.937176,0.711481,0.337238,0.363193,0.869839,0.155123,0.65948,0.921122,0.029716,0.011722,3.7704,3.5018,98,63
moore,2,0.04,1000,36,False,0.200491,0.942573,0.704924,0.330016,0.358447,0.892758,0.166869,0.658586,0.919196,0.030445,0.01112,3.7414,3.4276,94,59
moore,3,0.04,500,36,False,0.18458,0.919241,0.714756,0.345927,0.355527,0.790174,0.143653,0.660393,0.924437,0.030057,0.013833,3.7984,3.5626,87,58
moore,3,0.04,1000,36,False,0.177773,0.920239,0.696811,0.33567,0.352001,0.813753,0.139461,0.659902,0.923701,0.029892,0.023913,3.7647,3.5431,91,48
moore,4,0.04,500,36,False,0.201297,0.919436,0.718095,0.341875,0.36776,0.827441,0.158523,0.660264,0.920687,0.030052,0.002211,3.7759,3.5641,87,58
moore,4,0.04,1000,36,False,0.190051,0.934436,0.719696,0.339073,0.359532,0.83251,0.157699,0.658359,0.924227,0.029768,0.013309,3.7678,3.5419,94,61
moore,5,0.04,500,36,False,0.194863,0.880285,0.682629,0.328268,0.358556,0.797094,0.154528,0.659008,0.921675,0.030099,-0.026397,3.7191,3.5841,92,51
moore,5,0.04,1000,36,False,0.183422,0.904476,0.688544,0.342556,0.360374,0.857247,0.150549,0.659146,0.925663,0.030184,-0.00707,3.77,3.4584,102,49
moore,6,0.04,500,36,False,0.186245,0.921141,0.703916,0.342024,0.360155,0.899983,0.147144,0.658386,0.925203,0.030057,-0.002095,3.784,3.4217,106,57
moore,6,0.04,1000,36,False,0.175776,0.925285,0.723486,0.348097,0.367369,0.882311,0.135901,0.659568,0.924147,0.030036,-0.038995,3.8097,3.4858,92,64
moore,7,0.04,500,36,False,0.181311,0.929964,0.687003,0.337708,0.360016,0.897257,0.147909,0.658998,0.920736,0.030792,0.018388,3.7744,3.4865,99,48
moore,7,0.04,1000,36,False,0.2029,0.906031,0.742041,0.349657,0.363625,0.806738,0.157678,0.657646,0.921231,0.030193,0.026158,3.8061,3.6119,89,67
moore,8,0.04,500,36,False,0.169114,0.948278,0.701597,0.34591,0.357062,0.771343,0.129292,0.660213,0.92367,0.030089,0.006017,3.8074,3.6023,101,54
moore,8,0.04,1000,36,False,0.186601,0.957238,0.709375,0.339275,0.356328,0.867433,0.151571,0.659024,0.921151,0.029797,0.028798,3.7602,3.522,90,55
moore,9,0.04,500,36,False,0.207405,0.918155,0.709196,0.33506,0.366724,0.88416,0.162791,0.658989,0.923547,0.0307,0.008369,3.7496,3.5182,82,56
moore,9,0.04,1000,36,False,0.167364,0.951347,0.686295,0.343458,0.364064,0.827205,0.138652,0.659543,0.92881,0.029975,-0.006328,3.7898,3.6054,88,49
moore,10,0.04,500,36,False,0.187154,0.928685,0.70186,0.330372,0.368452,0.832343,0.148674,0.660169,0.926137,0.030474,-0.003922,3.741,3.6137,93,52
moore,10,0.04,1000,36,False,0.18435,0.93951,0.686303,0.335822,0.357444,0.78673,0.147135,0.659388,0.923424,0.029616,0.012639,3.7641,3.6097,96,52
hex,1,0.04,500,36,False,0.18762,0.914229,0.719282,0.339555,0.337246,0.769652,0.13645,0.659236,0.901063,0.03445,-0.0107,3.7728,3.6046,125,66
hex,1,0.04,1000,36,False,0.195318,0.907505,0.710762,0.342033,0.343428,0.811323,0.14919,0.660791,0.89632,0.03432,0.017773,3.7568,3.5676,119,60
hex,2,0.04,500,36,False,0.189273,0.947784,0.703963,0.334433,0.346206,0.846756,0.153889,0.658973,0.899362,0.033924,0.028093,3.7692,3.5591,116,60
hex,2,0.04,1000,36,False,0.200555,0.963226,0.703829,0.330891,0.339107,0.849696,0.154308,0.658717,0.899535,0.034223,0.015258,3.7423,3.4873,142,65
hex,3,0.04,500,36,False,0.183947,0.923668,0.703085,0.344896,0.335686,0.834643,0.128803,0.660228,0.904475,0.033999,0.004969,3.7981,3.4934,110,58
hex,3,0.04,1000,36,False,0.181086,0.934093,0.682661,0.336994,0.335475,0.849997,0.128044,0.659756,0.904203,0.033862,0.000742,3.76,3.4881,125,46
hex,4,0.04,500,36,False,0.2026,0.925085,0.709665,0.339859,0.349044,0.864538,0.151746,0.661277,0.899607,0.034173,-0.007183,3.7732,3.5318,123,60
hex,4,0.04,1000,36,False,0.189488,0.944617,0.724813,0.336082,0.339755,0.837797,0.147583,0.658718,0.904889,0.033716,0.025168,3.7643,3.5103,116,68
hex,5,0.04,500,36,False,0.191272,0.896189,0.702479,0.331534,0.33847,0.795484,0.142212,0.659256,0.90463,0.033771,-0.035175,3.7326,3.6011,122,56
hex,5,0.04,1000,36,False,0.186746,0.941724,0.68019,0.336695,0.341158,0.907615,0.144917,0.660033,0.90547,0.033916,-0.020184,3.7536,3.3955,138,49
hex,6,0.04,500,36,False,0.183726,0.914558,0.696867,0.336219,0.341639,0.829751,0.134943,0.659114,0.905127,0.033828,0.003234,3.7654,3.5505,135,54
hex,6,0.04,1000,36,False,0.170759,0.937482,0.716763,0.355484,0.347815,0.937651,0.122107,0.659635,0.904332,0.03381,-0.049301,3.8385,3.4217,133,67
hex,7,0.04,500,36,False,0.179249,0.906098,0.695272,0.338026,0.339523,0.832495,0.135569,0.657835,0.901072,0.034381,0.043271,3.7596,3.555,129,50
hex,7,0.04,1000,36,False,0.20287,0.905418,0.725457,0.347788,0.344773,0.889834,0.150661,0.65788,0.900563,0.033982,0.0281,3.8025,3.4649,116,71
hex,8,0.04,500,36,False,0.168228,0.942595,0.708476,0.347267,0.339647,0.859802,0.121407,0.659801,0.906412,0.034169,0.002537,3.8042,3.4501,121,62
hex,8,0.04,1000,36,False,0.192393,0.964315,0.695902,0.338572,0.336368,0.907014,0.149744,0.658113,0.900428,0.033716,0.047275,3.7476,3.445,120,50
hex,9,0.04,500,36,False,0.209591,0.913893,0.696838,0.32991,0.346333,0.916672,0.157055,0.659955,0.904319,0.034496,0.014443,3.7191,3.438,118,54
hex,9,0.04,1000,36,False,0.166497,0.912897,0.704359,0.336955,0.341727,0.840892,0.131097,0.659264,0.909802,0.033994,-0.00656,3.7729,3.5436,119,58
hex,10,0.04,500,36,False,0.185363,0.945048,0.701255,0.332946,0.347152,0.781006,0.141076,0.659766,0.905978,0.03434,0.00837,3.7444,3.6773,118,55
hex,10,0.04,1000,36,False,0.178831,0.927157,0.685037,0.339244,0.339725,0.867319,0.135086,0.659551,0.903659,0.033328,0.023642,3.7723,3.4505,124,52
random,1,0.04,500,36,False,0.201407,0.886129,0.712084,0.333912,0.347027,0.856689,0.201633,0.659218,0.871239,0.038609,-0.008763,3.7477,3.53,158,62
random,1,0.04,1000,36,False,0.205983,0.956091,0.716896,0.331956,0.352671,0.892323,0.203701,0.656937,0.872255,0.03767,-0.01315,3.7452,3.5428,175,72
random,2,0.04,500,36,False,0.19725,0.919058,0.715564,0.342026,0.345579,0.87412,0.197529,0.657178,0.866953,0.038193,-0.017087,3.7802,3.5762,165,66
random,2,0.04,1000,36,False,0.184763,0.913638,0.708016,0.34386,0.349232,0.871198,0.185859,0.660412,0.86621,0.038257,0.016633,3.7843,3.5742,158,59
random,3,0.04,500,36,False,0.16235,0.942201,0.696217,0.34227,0.345633,0.778633,0.16455,0.658346,0.867438,0.03889,-0.000704,3.7919,3.7048,141,58
random,3,0.04,1000,36,False,0.166278,0.956903,0.686136,0.340635,0.341773,0.772297,0.168872,0.659096,0.871649,0.038589,0.010897,3.7869,3.6869,133,49
random,4,0.04,500,36,False,0.195243,0.899273,0.70213,0.340848,0.347391,0.827228,0.19624,0.657765,0.866666,0.039216,0.020692,3.7633,3.616,158,59
random,4,0.04,1000,36,False,0.170716,0.902629,0.698792,0.342759,0.349477,0.801769,0.169224,0.65934,0.878801,0.038204,-0.003463,3.7833,3.6629,146,63
random,5,0.04,500,36,False,0.203506,0.904517,0.720605,0.340274,0.346149,0.818115,0.202468,0.658129,0.874077,0.03857,0.002679,3.7646,3.6358,172,65
random,5,0.04,1000,36,False,0.188173,0.920391,0.712689,0.340094,0.344881,0.808679,0.194748,0.658916,0.869122,0.038884,0.008176,3.7666,3.6364,156,63
random,6,0.04,500,36,False,0.173868,0.927696,0.696319,0.34007,0.349631,0.823791,0.172236,0.65854,0.873636,0.03847,0.008474,3.7835,3.6761,143,53
random,6,0.04,1000,36,False,0.185865,0.930072,0.702213,0.340174,0.349608,0.816258,0.17638,0.657156,0.869794,0.03815,-0.005537,3.7776,3.6264,153,58
random,7,0.04,500,36,False,0.191484,0.923478,0.694683,0.328167,0.35468,0.850639,0.195522,0.658788,0.870567,0.038694,-0.005525,3.7241,3.6335,162,56
random,7,0.04,1000,36,False,0.161136,0.877271,0.714697,0.350837,0.353015,0.863305,0.163681,0.658158,0.871351,0.038176,0.007011,3.8125,3.5747,158,72
random,8,0.04,500,36,False,0.168791,0.952954,0.703487,0.346534,0.342403,0.838187,0.168289,0.659687,0.868046,0.037851,0.02874,3.8005,3.6037,145,63
random,8,0.04,1000,36,False,0.186517,0.926927,0.694856,0.339705,0.348467,0.825043,0.187549,0.659072,0.864978,0.038707,0.005712,3.7675,3.62,153,55
random,9,0.04,500,36,False,0.177685,0.90299,0.671113,0.337929,0.342632,0.862609,0.176996,0.658145,0.869561,0.038581,0.001832,3.7535,3.5927,167,48
random,9,0.04,1000,36,False,0.196774,0.899079,0.733645,0.336898,0.350212,0.813478,0.197165,0.65798,0.876285,0.037815,0.003876,3.7553,3.6388,140,72
random,10,0.04,500,36,False,0.182276,0.944655,0.695717,0.339239,0.345042,0.870551,0.17876,0.656819,0.874641,0.038064,-0.016346,3.765,3.5314,165,60
random,10,0.04,1000,36,False,0.189887,0.934964,0.681485,0.341437,0.351441,0.807907,0.190249,0.657515,0.868491,0.038301,0.014944,3.7674,3.6862,165,55
small_world,1,0.04,500,36,False,0.186337,0.92091,0.711744,0.341314,0.32085,0.901854,0.138527,0.65757,0.86152,0.041383,-0.014727,3.781,3.4789,155,70
small_world,1,0.04,1000,36,False,0.200531,0.976952,0.72376,0.350162,0.325018,0.785227,0.162293,0.657858,0.865824,0.041574,-0.016077,3.81,3.6606,162,73
small_world,2,0.04,500,36,False,0.176708,0.916813,0.704911,0.349673,0.316935,0.907976,0.126764,0.656099,0.867713,0.041606,-0.013652,3.8176,3.4499,146,62
small_world,2,0.04,1000,36,False,0.18251,0.951389,0.706664,0.342814,0.317475,0.870085,0.15208,0.659534,0.87045,0.041256,-0.015213,3.7863,3.4851,157,64
small_world,3,0.04,500,36,False,0.167257,0.926627,0.686334,0.346169,0.318344,0.919477,0.128584,0.658693,0.86183,0.041758,0.006256,3.7905,3.4039,159,45
small_world,3,0.04,1000,36,False,0.172145,0.94659,0.697194,0.339714,0.32229,0.858657,0.133128,0.657175,0.865479,0.042232,-0.005193,3.7843,3.5493,157,60
small_world,4,0.04,500,36,False,0.200568,0.910822,0.703805,0.332622,0.324213,0.853545,0.17097,0.660272,0.862383,0.041775,0.032578,3.7465,3.5696,152,63
small_world,4,0.04,1000,36,False,0.183769,0.919487,0.687247,0.337458,0.313908,0.861937,0.148572,0.660468,0.870858,0.041233,0.021652,3.7651,3.4995,161,57
small_world,5,0.04,500,36,False,0.205897,0.984106,0.718523,0.338362,0.315592,0.859716,0.170174,0.659199,0.872081,0.041711,-0.006655,3.7661,3.5437,173,65
small_world,5,0.04,1000,36,False,0.180082,0.914429,0.703691,0.335274,0.318703,0.892726,0.138454,0.659427,0.869605,0.042017,0.026121,3.7583,3.4521,137,53
small_world,6,0.04,500,36,False,0.183478,0.931472,0.69558,0.341847,0.319286,0.775535,0.149099,0.658313,0.872099,0.041603,0.007652,3.7749,3.6862,155,53
small_world,6,0.04,1000,36,False,0.171962,0.918175,0.70257,0.335796,0.319835,0.747602,0.137932,0.658316,0.877238,0.041492,0.014158,3.7599,3.7331,156,61
small_world,7,0.04,500,36,False,0.173236,0.943105,0.703205,0.347014,0.31826,0.785425,0.132614,0.657764,0.866139,0.041748,0.029307,3.8003,3.6373,149,56
small_world,7,0.04,1000,36,False,0.19198,0.915079,0.701093,0.342511,0.315662,0.866863,0.153943,0.659206,0.87045,0.041763,0.001992,3.7752,3.4991,159,53
small_world,8,0.04,500,36,False,0.176639,0.927815,0.696392,0.337414,0.317176,0.795122,0.130049,0.659884,0.866278,0.041731,-0.0138,3.763,3.5915,167,58
small_world,8,0.04,1000,36,False,0.180637,0.917422,0.712995,0.348895,0.310115,0.77777,0.15026,0.656676,0.867606,0.041932,0.008437,3.8084,3.6645,166,65
small_world,9,0.04,500,36,False,0.184447,0.935434,0.704335,0.341268,0.317494,0.838318,0.148812,0.659161,0.873414,0.042111,-0.030704,3.7852,3.5641,156,61
small_world,9,0.04,1000,36,False,0.176022,0.932562,0.711252,0.353561,0.319824,0.845951,0.143587,0.659709,0.874463,0.041651,0.023942,3.8184,3.5225,151,61
small_world,10,0.04,500,36,False,0.184378,0.861054,0.709596,0.345142,0.323308,0.840694,0.140902,0.657334,0.874032,0.041527,0.021728,3.7872,3.5771,151,64
small_world,10,0.04,1000,36,False,0.184636,0.941297,0.695119,0.339196,0.31872,0.929544,0.155052,0.658785,0.869863,0.041298,0.036543,3.7802,3.4344,154,60
von_neumann,1,0.08,500,36,False,0.181648,0.948661,0.708804,0.344297,0.260184,0.733226,0.108506,0.658526,0.725667,0.069136,0.024366,3.7978,3.5361,143,62
von_neumann,1,0.08,1000,36,False,0.195091,0.983934,0.714284,0.336843,0.260233,0.692631,0.139753,0.658923,0.718712,0.069976,-0.002859,3.7755,3.6536,154,62
von_neumann,2,0.08,500,36,False,0.186022,0.914273,0.69968,0.33254,0.266379,0.851433,0.133329,0.659298,0.723506,0.069167,-0.005691,3.7444,3.4146,162,58
von_neumann,2,0.08,1000,36,False,0.192076,0.928031,0.735168,0.341194,0.267327,0.736927,0.141484,0.657957,0.727934,0.068651,0.036399,3.784,3.5933,158,69
von_neumann,3,0.08,500,36,False,0.180939,0.914031,0.700705,0.340506,0.254502,0.863313,0.122239,0.659816,0.734087,0.069836,0.028271,3.7817,3.324,166,61
von_neumann,3,0.08,1000,36,False,0.171938,0.883459,0.697247,0.334217,0.256531,0.752707,0.116962,0.658589,0.733656,0.068504,0.014443,3.7431,3.4995,146,55
von_neumann,4,0.08,500,36,False,0.197499,0.953104,0.716257,0.345207,0.268929,0.699473,0.144634,0.658953,0.724057,0.068956,-0.015901,3.7927,3.6622,161,74
von_neumann,4,0.08,1000,36,False,0.168799,0.930426,0.703968,0.342087,0.261445,0.885762,0.113693,0.659454,0.738479,0.068061,0.017176,3.7877,3.3198,154,67
von_neumann,5,0.08,500,36,False,0.178819,0.90788,0.683521,0.332718,0.256017,0.766613,0.12105,0.658791,0.736876,0.068956,-0.004583,3.7423,3.4852,143,50
von_neumann,5,0.08,1000,36,False,0.184128,0.928597,0.69589,0.345336,0.26148,0.658087,0.128846,0.659186,0.735906,0.068475,-0.028227,3.787,3.6878,169,59
von_neumann,6,0.08,500,36,False,0.183472,0.930408,0.70322,0.347275,0.261852,0.798728,0.122002,0.658241,0.741406,0.069049,-0.029024,3.7948,3.4208,146,63
von_neumann,6,0.08,1000,36,False,0.181832,0.925976,0.707122,0.338585,0.266918,0.777647,0.125804,0.657535,0.735181,0.06773,-0.012689,3.7595,3.5003,160,64
von_neumann,7,0.08,500,36,False,0.168781,0.922262,0.670068,0.335895,0.256544,0.735736,0.113755,0.658383,0.73712,0.069589,0.016189,3.7569,3.5487,138,50
von_neumann,7,0.08,1000,36,False,0.201992,0.925707,0.706446,0.339077,0.265886,0.821702,0.140088,0.658593,0.727973,0.068859,0.000593,3.7658,3.4538,161,66
von_neumann,8,0.08,500,36,False,0.160545,0.945675,0.699275,0.346929,0.262093,0.786522,0.107195,0.659645,0.733033,0.06826,-0.057748,3.7976,3.481,171,59
von_neumann,8,0.08,1000,36,False,0.191425,0.943483,0.723597,0.344533,0.258811,0.812924,0.142399,0.659134,0.721812,0.06898,-0.007974,3.7949,3.3937,156,65
von_neumann,9,0.08,500,36,False,0.194891,0.967726,0.715644,0.334346,0.265808,0.851534,0.124599,0.659207,0.740437,0.069203,-0.029384,3.7468,3.3778,160,66
von_neumann,9,0.08,1000,36,False,0.171378,0.933209,0.690746,0.346112,0.265114,0.769852,0.12836,0.65756,0.738085,0.068292,-0.020379,3.7888,3.5326,149,54
von_neumann,10,0.08,500,36,False,0.181468,0.927562,0.718061,0.335147,0.269536,0.732221,0.124102,0.659376,0.735083,0.068105,-0.016687,3.766,3.6107,155,65
von_neumann,10,0.08,1000,36,False,0.175705,0.927063,0.68635,0.346673,0.260473,0.815443,0.131915,0.657111,0.727272,0.067979,0.025996,3.7931,3.4064,144,49
moore,1,0.08,500,36,False,0.199451,0.934393,0.731678,0.339937,0.31271,0.736296,0.123036,0.660081,0.797493,0.045279,0.001846,3.7765,3.6066,81,62
moore,1,0.08,1000,36,False,0.197249,0.917713,0.704339,0.338152,0.312592,0.813104,0.129557,0.660848,0.789469,0.045792,0.011794,3.7625,3.4805,103,56
moore,2,0.08,500,36,False,0.195066,0.920104,0.712681,0.332274,0.311974,0.834945,0.136144,0.661027,0.794375,0.043866,0.020001,3.7463,3.4439,94,58
moore,2,0.08,1000,36,False,0.204654,0.956717,0.708046,0.327214,0.308985,0.83044,0.144152,0.660303,0.791954,0.045836,0.024642,3.7202,3.4273,93,59
moore,3,0.08,500,36,False,0.18969,0.92568,0.692509,0.339072,0.302621,0.774768,0.124185,0.662256,0.804172,0.044092,0.031612,3.7748,3.4917,86,52
moore,3,0.08,1000,36,False,0.183211,0.930207,0.691896,0.336304,0.300054,0.844838,0.122409,0.660911,0.802203,0.044271,0.029701,3.7556,3.3472,98,50
moore,4,0.08,500,36,False,0.208886,0.890874,0.730003,0.341816,0.318306,0.838375,0.139156,0.660964,0.795573,0.044132,0.001151,3.7688,3.4369,87,61
moore,4,0.08,1000,36,False,0.189408,0.934182,0.6998,0.336835,0.309222,0.833325,0.134441,0.660142,0.802226,0.044291,0.034623,3.7564,3.4443,100,49
moore,5,0.08,500,36,False,0.209881,0.890918,0.699048,0.326957,0.307968,0.80313,0.137567,0.661013,0.798623,0.04474,-0.006553,3.6939,3.5157,95,53
moore,5,0.08,1000,36,False,0.192024,0.917089,0.692025,0.342734,0.309067,0.74942,0.132123,0.660207,0.807808,0.044406,0.009246,3.7763,3.5441,94,50
moore,6,0.08,500,36,False,0.194883,0.941926,0.712225,0.34144,0.309969,0.785223,0.124124,0.659613,0.808588,0.043914,-0.012111,3.7827,3.4939,87,63
moore,6,0.08,1000,36,False,0.188948,0.932532,0.712244,0.338756,0.317761,0.920764,0.123596,0.660924,0.800936,0.044159,-0.01956,3.7747,3.3364,91,63
moore,7,0.08,500,36,False,0.191129,0.939608,0.710176,0.335401,0.306557,0.819732,0.128272,0.660756,0.79879,0.04584,0.019574,3.7592,3.4583,94,57
moore,7,0.08,1000,36,False,0.213432,0.925977,0.733488,0.35265,0.315741,0.813678,0.137116,0.658874,0.796489,0.044531,0.024715,3.8307,3.4896,90,72
moore,8,0.08,500,36,False,0.180597,0.95349,0.701291,0.347952,0.309505,0.774242,0.1201,0.661201,0.800102,0.044243,0.009811,3.8105,3.5203,100,54
moore,8,0.08,1000,36,False,0.199457,0.946771,0.702184,0.334186,0.305199,0.841914,0.130409,0.65995,0.795273,0.044367,0.048403,3.7415,3.4251,85,54
moore,9,0.08,500,36,False,0.212601,0.895158,0.709062,0.333755,0.317941,0.84144,0.138997,0.660944,0.79972,0.045186,0.014687,3.7387,3.5127,79,61
moore,9,0.08,1000,36,False,0.170981,0.960405,0.685855,0.340054,0.317946,0.811574,0.116686,0.660075,0.810976,0.043844,-0.016628,3.7796,3.5016,92,50
moore,10,0.08,500,36,False,0.197394,0.975022,0.704631,0.331786,0.320326,0.835019,0.12754,0.661984,0.806545,0.044168,0.011283,3.7432,3.4998,90,53
moore,10,0.08,1000,36,False,0.187799,0.911531,0.720792,0.34021,0.305729,0.773648,0.126405,0.658832,0.796655,0.043989,0.039989,3.7894,3.5204,90,61
hex,1,0.08,500,36,False,0.201535,0.942078,0.728473,0.341277,0.295337,0.728388,0.115663,0.660107,0.763782,0.051516,-0.003979,3.7875,3.5725,126,66
hex,1,0.08,1000,36,False,0.196561,0.906193,0.694757,0.338858,0.295232,0.754858,0.121314,0.6606,0.758063,0.052018,0.024124,3.7624,3.5513,113,53
hex,2,0.08,500,36,False,0.197331,0.944152,0.713372,0.332003,0.301339,0.824077,0.136469,0.660161,0.758828,0.050651,0.044204,3.7482,3.5023,122,61
hex,2,0.08,1000,36,False,0.203142,0.940964,0.711251,0.327555,0.294928,0.758147,0.130701,0.660393,0.763253,0.05195,0.044233,3.7338,3.5292,129,62
hex,3,0.08,500,36,False,0.185308,0.953298,0.712705,0.338626,0.288549,0.828741,0.108505,0.661427,0.775578,0.050368,0.031046,3.7752,3.421,115,63
hex,3,0.08,1000,36,False,0.183211,0.909719,0.688524,0.339963,0.288388,0.87086,0.112185,0.660738,0.770955,0.050824,0.007422,3.7762,3.33,129,57
hex,4,0.08,500,36,False,0.205124,0.936701,0.723504,0.340234,0.305436,0.794544,0.130364,0.661265,0.761349,0.050794,0.01124,3.7654,3.5646,118,67
hex,4,0.08,1000,36,False,0.18639,0.907708,0.695384,0.338509,0.293284,0.83705,0.122762,0.660267,0.771275,0.050487,0.028226,3.7754,3.391,116,53
hex,5,0.08,500,36,False,0.203228,0.905052,0.696774,0.327255,0.292103,0.815218,0.123969,0.660883,0.772953,0.050588,-0.016576,3.7102,3.4771,127,50
hex,5,0.08,1000,36,False,0.197542,0.954665,0.69772,0.332051,0.293647,0.794069,0.12842,0.661584,0.772887,0.050604,-0.011617,3.745,3.4724,128,53
hex,6,0.08,500,36,False,0.196937,0.925372,0.72249,0.335905,0.296805,0.786121,0.118082,0.660339,0.777225,0.050143,0.011432,3.7524,3.4974,129,61
hex,6,0.08,1000,36,False,0.18254,0.982644,0.723834,0.351128,0.3021,0.830543,0.109851,0.660672,0.770727,0.050172,-0.03241,3.8236,3.4834,132,65
hex,7,0.08,500,36,False,0.187578,0.923771,0.696053,0.334435,0.292803,0.848265,0.116659,0.659384,0.771832,0.051717,0.036111,3.7504,3.4201,123,51
hex,7,0.08,1000,36,False,0.208639,0.907088,0.735525,0.346395,0.301853,0.875086,0.130154,0.659367,0.764083,0.050668,0.033579,3.7875,3.3957,115,63
hex,8,0.08,500,36,False,0.179848,0.919908,0.714146,0.350993,0.298025,0.947249,0.112129,0.660757,0.774744,0.050687,-0.001433,3.8225,3.2422,125,64
hex,8,0.08,1000,36,False,0.206151,0.924923,0.707243,0.335597,0.29162,0.800062,0.130866,0.660072,0.761233,0.050621,0.052469,3.7523,3.4672,125,57
hex,9,0.08,500,36,False,0.214316,0.950157,0.684841,0.32575,0.302733,0.854666,0.133797,0.662474,0.77119,0.05123,0.017329,3.7068,3.4474,125,54
hex,9,0.08,1000,36,False,0.171285,0.91911,0.704888,0.338645,0.299385,0.822591,0.109831,0.65975,0.781569,0.050102,-0.0066,3.7707,3.4603,109,55
hex,10,0.08,500,36,False,0.195752,0.93651,0.703612,0.333632,0.303814,0.873541,0.121503,0.661103,0.772866,0.050444,0.022505,3.7505,3.4218,114,58
hex,10,0.08,1000,36,False,0.179355,0.920498,0.699239,0.341705,0.293871,0.823051,0.115719,0.660017,0.765754,0.050026,0.050596,3.775,3.4307,125,55
random,1,0.08,500,36,False,0.194067,0.913792,0.689871,0.331564,0.34349,0.811184,0.19874,0.659462,0.733542,0.054629,0.006615,3.7392,3.5941,157,44
