topology,seed,noise,tick,size,gol,mean_self,max_self,p95_self,std_self,mean_phi,max_phi,mean_R,mean_T,mean_E,mean_err,morans_i,entropy,phi_entropy,clusters_05,clusters_07
von_neumann,5,0.12,1000,24,False,0.472133,0.965589,0.831709,0.22894,0.178239,0.553166,0.0254,0.770764,0.672614,0.070435,-0.038419,3.1678,3.5618,44,67
von_neumann,6,0.12,500,24,False,0.515547,0.963706,0.83457,0.217078,0.204276,0.661945,0.037228,0.768707,0.592157,0.083654,0.019989,3.0822,3.4992,26,76
von_neumann,6,0.12,1000,24,False,0.497919,0.966141,0.852972,0.231384,0.186518,0.707923,0.032843,0.771088,0.632371,0.080361,0.015242,3.1752,3.3108,34,68
von_neumann,7,0.12,500,24,False,0.486428,0.972494,0.869387,0.240316,0.194644,0.633992,0.040358,0.769371,0.628567,0.07803,-0.023301,3.2128,3.5571,34,72
von_neumann,7,0.12,1000,24,False,0.499895,0.942064,0.851395,0.232111,0.194766,0.748943,0.043074,0.770183,0.588547,0.088681,0.03291,3.1655,3.2132,30,76
von_neumann,8,0.12,500,24,False,0.492208,0.976101,0.843867,0.237997,0.192924,0.638247,0.037047,0.770508,0.61098,0.080307,-0.001073,3.1683,3.4812,35,67
von_neumann,8,0.12,1000,24,False,0.486198,0.960011,0.849505,0.238426,0.189339,0.70319,0.027462,0.76952,0.634843,0.077199,0.033777,3.1884,3.343,39,68
von_neumann,9,0.12,500,24,False,0.496146,0.974247,0.862067,0.237856,0.189343,0.598289,0.050386,0.769325,0.622962,0.078572,-0.000794,3.2088,3.5289,38,70
von_neumann,9,0.12,1000,24,False,0.503475,0.989985,0.855705,0.237234,0.191328,0.648885,0.054659,0.771318,0.619274,0.078131,-0.0261,3.1993,3.4856,30,67
von_neumann,10,0.12,500,24,False,0.501464,0.961979,0.821347,0.222089,0.188955,0.681123,0.046048,0.769348,0.582391,0.081935,-0.034322,3.1318,3.3547,47,76
von_neumann,10,0.12,1000,24,False,0.497751,0.968021,0.854027,0.235874,0.202844,0.648553,0.04777,0.769223,0.600324,0.081633,0.020943,3.1861,3.5642,40,74
moore,1,0.12,500,24,False,0.519189,0.974948,0.857612,0.224934,0.230806,0.841508,0.046847,0.769948,0.668281,0.055841,0.025917,3.1428,3.1407,3,33
moore,1,0.12,1000,24,False,0.507532,0.979955,0.855584,0.233959,0.235921,0.683019,0.0477,0.768879,0.703486,0.055336,0.031133,3.1703,3.442,4,31
moore,2,0.12,500,24,False,0.474742,0.953473,0.83994,0.23193,0.230367,0.705586,0.030272,0.769259,0.694857,0.055745,0.0207,3.1756,3.4483,2,34
moore,2,0.12,1000,24,False,0.500107,0.969806,0.859192,0.233838,0.233112,0.736299,0.036103,0.767948,0.679678,0.056634,0.065703,3.1808,3.3526,4,33
moore,3,0.12,500,24,False,0.506068,0.98083,0.856827,0.225785,0.237729,0.772562,0.046064,0.770309,0.683461,0.055334,0.033301,3.1253,3.3576,2,40
moore,3,0.12,1000,24,False,0.481719,0.94551,0.818168,0.223047,0.23031,0.729349,0.030673,0.77091,0.689731,0.058977,0.020478,3.1304,3.4094,2,38
moore,4,0.12,500,24,False,0.491027,0.968104,0.829581,0.219561,0.229052,0.691251,0.032402,0.771487,0.672705,0.056322,0.028124,3.1215,3.4604,2,40
moore,4,0.12,1000,24,False,0.50701,0.967596,0.836167,0.221336,0.23352,0.719093,0.032597,0.768121,0.665917,0.058139,0.024723,3.1026,3.417,3,41
moore,5,0.12,500,24,False,0.508197,0.976636,0.84431,0.227342,0.235866,0.687542,0.041124,0.770024,0.70023,0.053811,-0.006246,3.1415,3.5043,2,36
moore,5,0.12,1000,24,False,0.479165,0.945483,0.857086,0.239425,0.217223,0.630929,0.040693,0.769661,0.728847,0.048005,-0.009562,3.201,3.4948,3,42
moore,6,0.12,500,24,False,0.528857,0.969551,0.850202,0.219056,0.249969,0.723013,0.045181,0.769204,0.63836,0.059163,0.015396,3.0967,3.5475,4,34
moore,6,0.12,1000,24,False,0.494096,0.991046,0.856674,0.234986,0.224483,0.676313,0.024362,0.770603,0.692303,0.056556,0.07054,3.1788,3.4473,4,34
moore,7,0.12,500,24,False,0.486911,0.991905,0.852622,0.230362,0.237604,0.687784,0.02938,0.76718,0.69219,0.054722,-0.003029,3.1708,3.5107,3,48
moore,7,0.12,1000,24,False,0.494433,0.992248,0.855701,0.22845,0.236784,0.645932,0.028351,0.771923,0.633877,0.064347,0.013091,3.1638,3.5768,5,42
moore,8,0.12,500,24,False,0.496686,0.956359,0.845064,0.231693,0.243874,0.651134,0.032241,0.769974,0.693263,0.054838,-0.005432,3.1605,3.5976,3,34
moore,8,0.12,1000,24,False,0.497874,0.978247,0.84259,0.232061,0.22457,0.750559,0.053839,0.771076,0.690708,0.054636,-0.007574,3.1666,3.3066,3,35
moore,9,0.12,500,24,False,0.495596,0.978984,0.84562,0.234368,0.229633,0.659693,0.048082,0.770538,0.69799,0.054301,0.020267,3.1617,3.5244,1,36
moore,9,0.12,1000,24,False,0.50169,0.974848,0.872928,0.230383,0.224686,0.677293,0.047195,0.770442,0.688452,0.053651,0.034294,3.1764,3.4724,3,37
moore,10,0.12,500,24,False,0.502856,0.988903,0.856805,0.239133,0.233503,0.690465,0.044773,0.768363,0.658132,0.058614,0.006162,3.2026,3.4728,4,45
moore,10,0.12,1000,24,False,0.50893,0.982256,0.864641,0.231458,0.238833,0.79309,0.049617,0.770009,0.672547,0.057471,0.042835,3.1728,3.345,2,35
random,1,0.12,500,24,False,0.489564,0.95852,0.843144,0.229106,0.264139,0.717077,0.062993,0.769462,0.596654,0.071086,0.022058,3.1682,3.6074,44,58
random,1,0.12,1000,24,False,0.491189,0.991552,0.852107,0.23564,0.261301,0.859626,0.05248,0.769217,0.604301,0.070288,0.000817,3.1858,3.3697,50,68
random,2,0.12,500,24,False,0.513944,0.951094,0.84719,0.219883,0.25493,0.611557,0.070011,0.772429,0.61494,0.069456,-0.021597,3.0969,3.7303,48,73
random,2,0.12,1000,24,False,0.505474,0.95712,0.851678,0.227166,0.272766,0.72954,0.06035,0.77032,0.602166,0.0727,0.026117,3.1557,3.6446,41,79
random,3,0.12,500,24,False,0.495717,0.963649,0.847485,0.241938,0.273454,0.72738,0.050073,0.77048,0.591836,0.073268,-0.045966,3.1894,3.66,62,71
random,3,0.12,1000,24,False,0.501967,0.954051,0.832653,0.217161,0.261649,0.717641,0.053907,0.771435,0.59828,0.07461,0.000472,3.1039,3.5764,52,60
random,4,0.12,500,24,False,0.517975,0.99137,0.852893,0.220345,0.258015,0.634683,0.078237,0.772755,0.63433,0.067943,0.031604,3.133,3.7057,37,70
random,4,0.12,1000,24,False,0.500377,0.997171,0.850447,0.237008,0.267558,0.788392,0.047519,0.768587,0.606774,0.073925,-0.002438,3.1895,3.5356,38,66
random,5,0.12,500,24,False,0.509767,0.964047,0.852111,0.224481,0.257841,0.859499,0.055387,0.772112,0.611598,0.075617,-0.031722,3.1224,3.3692,42,84
random,5,0.12,1000,24,False,0.48879,0.990949,0.838187,0.232434,0.256922,0.737958,0.053368,0.769239,0.640956,0.069134,0.010668,3.1815,3.5048,43,74
random,6,0.12,500,24,False,0.503471,0.971851,0.847833,0.219611,0.270567,0.6982,0.045619,0.769658,0.598022,0.0755,-0.012716,3.1325,3.7017,45,69
random,6,0.12,1000,24,False,0.488542,0.978699,0.839325,0.233822,0.259662,0.703826,0.056688,0.768586,0.639745,0.069307,-0.005534,3.1536,3.5272,42,86
random,7,0.12,500,24,False,0.511075,0.981768,0.854695,0.220561,0.271526,0.736833,0.065003,0.770076,0.59651,0.073175,0.012022,3.1208,3.5961,43,80
random,7,0.12,1000,24,False,0.512496,0.989192,0.86177,0.225868,0.264131,0.715678,0.052712,0.770535,0.568488,0.079221,-0.006723,3.1502,3.5942,40,84
random,8,0.12,500,24,False,0.501845,0.998619,0.84864,0.232022,0.258373,0.725048,0.05599,0.768777,0.620041,0.071653,-0.005545,3.1651,3.5165,47,70
random,8,0.12,1000,24,False,0.501145,0.96955,0.8456,0.232665,0.262411,0.697494,0.070329,0.771042,0.616715,0.068037,0.005558,3.1518,3.6725,71,70
random,9,0.12,500,24,False,0.512839,0.960691,0.854193,0.228994,0.272291,0.729034,0.058635,0.7695,0.595836,0.075038,-0.037795,3.1557,3.6294,48,71
random,9,0.12,1000,24,False,0.48619,0.976215,0.839603,0.242054,0.262011,0.780723,0.057828,0.77085,0.619543,0.06755,0.000749,3.1941,3.5277,55,66
random,10,0.12,500,24,False,0.496586,0.967963,0.846018,0.22721,0.25808,0.746432,0.05219,0.769099,0.591277,0.07085,0.017541,3.1504,3.5315,41,70
random,10,0.12,1000,24,False,0.500355,0.984443,0.858834,0.221229,0.250151,0.736766,0.056331,0.771585,0.590685,0.073843,-0.045327,3.1324,3.4124,53,74
von_neumann,1,0.3,500,24,False,0.519302,0.972548,0.849047,0.225246,0.180657,0.68296,0.039998,0.77292,0.502667,0.188529,0.063105,3.1212,3.3277,37,73
von_neumann,1,0.3,1000,24,False,0.50931,0.95498,0.837465,0.226839,0.183325,0.660185,0.030802,0.777252,0.524673,0.183809,-0.038668,3.1528,3.3274,36,73
von_neumann,2,0.3,500,24,False,0.490229,0.973966,0.829476,0.217682,0.172663,0.691775,0.021305,0.774195,0.496805,0.186608,-0.005836,3.1063,3.2478,34,66
von_neumann,2,0.3,1000,24,False,0.523709,0.97962,0.861216,0.231075,0.168194,0.529185,0.057408,0.777642,0.492294,0.194729,0.030869,3.1639,3.5594,26,73
von_neumann,3,0.3,500,24,False,0.516436,0.999999,0.874588,0.231251,0.17882,0.615554,0.055481,0.774247,0.518644,0.183812,0.062219,3.1632,3.4127,24,65
von_neumann,3,0.3,1000,24,False,0.520531,0.96832,0.839748,0.213986,0.178386,0.695926,0.042005,0.778265,0.496026,0.19732,0.039271,3.0915,3.3228,20,74
