topology,seed,noise,tick,size,gol,mean_self,max_self,p95_self,std_self,mean_phi,max_phi,mean_R,mean_T,mean_E,mean_err,morans_i,entropy,phi_entropy,clusters_05,clusters_07
hex,1,0.04,1000,24,False,0.184638,0.927385,0.695734,0.31735,0.341146,0.795694,0.138802,0.659358,0.907557,0.034496,0.014714,3.6915,3.5772,52,22
hex,2,0.04,500,24,False,0.162867,0.86811,0.684845,0.338597,0.335569,0.771456,0.127208,0.660483,0.903241,0.034152,-0.023461,3.7629,3.5801,55,23
hex,2,0.04,1000,24,False,0.206152,0.908966,0.709222,0.334688,0.348427,0.800669,0.153156,0.658078,0.896069,0.033799,0.002381,3.7425,3.5904,60,25
hex,3,0.04,500,24,False,0.203732,0.947772,0.716359,0.336988,0.346022,0.818934,0.161249,0.659336,0.903324,0.034542,-0.027391,3.7578,3.5805,64,33
hex,3,0.04,1000,24,False,0.170112,0.901664,0.697043,0.344224,0.326995,0.758241,0.135868,0.660511,0.90795,0.034461,-0.028212,3.7834,3.6026,58,23
hex,4,0.04,500,24,False,0.197279,0.93495,0.727645,0.346033,0.337837,0.774092,0.146628,0.659134,0.899124,0.034141,-0.007476,3.7856,3.587,52,31
hex,4,0.04,1000,24,False,0.184545,0.897323,0.677451,0.338151,0.334632,0.770825,0.130813,0.65794,0.90264,0.032939,-0.018861,3.7542,3.6349,57,24
hex,5,0.04,500,24,False,0.158881,0.98551,0.682447,0.335304,0.344983,0.786055,0.117043,0.658324,0.907316,0.03338,0.006207,3.7691,3.6031,58,24
hex,5,0.04,1000,24,False,0.174324,0.941075,0.717253,0.356721,0.340275,0.842478,0.128554,0.659249,0.90139,0.033452,0.037549,3.8264,3.538,55,27
hex,6,0.04,500,24,False,0.193375,0.890561,0.694242,0.337854,0.342786,0.774521,0.14187,0.657867,0.905097,0.033383,-0.000537,3.745,3.6166,55,26
hex,6,0.04,1000,24,False,0.198126,0.915969,0.69341,0.328195,0.3391,0.791974,0.134797,0.661845,0.903902,0.033638,0.009651,3.7126,3.5681,56,25
hex,7,0.04,500,24,False,0.202788,0.931948,0.69793,0.333666,0.341652,0.799851,0.158158,0.657662,0.903483,0.034267,-0.008468,3.7394,3.5772,65,26
hex,7,0.04,1000,24,False,0.172912,0.922549,0.715363,0.334063,0.330038,0.77599,0.127615,0.658499,0.902973,0.034472,0.036756,3.7673,3.5564,46,26
hex,8,0.04,500,24,False,0.198343,0.966007,0.714123,0.337615,0.343682,0.842032,0.143165,0.658338,0.902813,0.033741,-0.039682,3.7663,3.5222,59,28
hex,8,0.04,1000,24,False,0.185305,0.874059,0.671926,0.333947,0.329815,0.774361,0.145468,0.659185,0.905835,0.034574,0.002856,3.7257,3.5502,51,21
hex,9,0.04,500,24,False,0.209863,0.902183,0.68606,0.335468,0.345487,0.813897,0.159444,0.659261,0.899077,0.034795,0.012265,3.7375,3.5539,53,22
hex,9,0.04,1000,24,False,0.198673,0.897565,0.69156,0.334203,0.334659,0.806461,0.157267,0.660762,0.896422,0.03385,-0.014831,3.7361,3.5992,60,28
hex,10,0.04,500,24,False,0.18568,0.934939,0.681893,0.321793,0.335498,0.725177,0.141387,0.660321,0.90402,0.034742,-0.019759,3.6788,3.7029,54,18
hex,10,0.04,1000,24,False,0.202099,0.864183,0.675789,0.33798,0.339224,0.815733,0.1629,0.657704,0.908759,0.033465,-0.00718,3.7268,3.5378,57,21
random,1,0.04,500,24,False,0.181741,0.911442,0.707291,0.342232,0.346837,0.794513,0.179248,0.657936,0.866636,0.038399,0.002124,3.7832,3.6362,66,23
random,1,0.04,1000,24,False,0.172486,0.922213,0.703774,0.347016,0.337183,0.820369,0.173299,0.658247,0.868215,0.037785,0.024146,3.7959,3.6184,65,25
random,2,0.04,500,24,False,0.163974,0.949884,0.70317,0.346625,0.340001,0.82687,0.152739,0.661071,0.873787,0.037694,-0.026545,3.8033,3.5483,78,29
random,2,0.04,1000,24,False,0.180309,0.874872,0.688328,0.331454,0.355064,0.845166,0.17783,0.657346,0.866378,0.038628,-0.024777,3.7251,3.6667,78,25
random,3,0.04,500,24,False,0.193258,0.900499,0.70805,0.339397,0.356696,0.864251,0.194131,0.659374,0.872609,0.039348,-0.001791,3.7644,3.6242,69,30
random,3,0.04,1000,24,False,0.169781,0.881196,0.676749,0.329296,0.34107,0.774766,0.169533,0.657162,0.877006,0.038215,-0.024845,3.7142,3.6311,69,20
random,4,0.04,500,24,False,0.181333,0.943444,0.700431,0.341894,0.355548,0.795019,0.181119,0.660412,0.879126,0.038087,0.011297,3.7832,3.7161,66,25
random,4,0.04,1000,24,False,0.172583,0.873656,0.674609,0.333104,0.354031,0.823592,0.153045,0.661274,0.870329,0.037916,0.009797,3.7289,3.6339,68,25
random,5,0.04,500,24,False,0.209545,0.933517,0.714426,0.338198,0.349374,0.828128,0.191035,0.657351,0.874654,0.038408,-0.008841,3.7578,3.6529,70,30
random,5,0.04,1000,24,False,0.1699,0.868889,0.677662,0.333104,0.346145,0.811249,0.176199,0.657496,0.871412,0.038539,-0.013255,3.7265,3.6359,72,21
random,6,0.04,500,24,False,0.18574,0.945799,0.727254,0.349692,0.358206,0.856921,0.18596,0.655147,0.866356,0.038637,0.023839,3.8104,3.6036,65,29
random,6,0.04,1000,24,False,0.191267,0.916781,0.711666,0.338538,0.352821,0.947874,0.175414,0.659309,0.870019,0.037898,0.017141,3.7601,3.4115,72,28
random,7,0.04,500,24,False,0.186501,0.914281,0.698768,0.332291,0.352657,0.791376,0.185962,0.659493,0.873841,0.038317,0.016053,3.7323,3.7366,52,24
random,7,0.04,1000,24,False,0.184483,0.954609,0.707035,0.329141,0.348334,0.885875,0.186063,0.65756,0.867874,0.038849,0.003103,3.7204,3.5239,58,27
random,8,0.04,500,24,False,0.171233,0.910725,0.6719,0.345059,0.339186,0.880884,0.159789,0.659157,0.878406,0.038084,0.015486,3.794,3.4752,77,23
random,8,0.04,1000,24,False,0.181899,0.838757,0.700131,0.335207,0.346259,0.891386,0.18578,0.65734,0.861101,0.038394,-0.021723,3.7505,3.5161,61,27
random,9,0.04,500,24,False,0.220537,0.972187,0.729055,0.326473,0.355419,0.811967,0.217452,0.660963,0.869225,0.038394,0.036706,3.6969,3.6622,68,31
random,9,0.04,1000,24,False,0.191504,0.899242,0.698083,0.330727,0.332962,0.798044,0.177894,0.659075,0.8678,0.038187,-0.037391,3.7193,3.6333,79,27
random,10,0.04,500,24,False,0.183441,0.971974,0.719875,0.347809,0.342663,0.752886,0.186426,0.655207,0.862906,0.038962,0.00321,3.7832,3.7134,55,29
random,10,0.04,1000,24,False,0.161023,0.858075,0.688258,0.350567,0.34028,0.860085,0.153122,0.658245,0.869421,0.038552,0.005074,3.7852,3.5592,65,28
small_world,1,0.04,500,24,False,0.2008,0.925661,0.702564,0.330917,0.325618,0.832771,0.153403,0.657652,0.863919,0.041684,0.016341,3.7398,3.5838,70,23
small_world,1,0.04,1000,24,False,0.190894,0.895248,0.708393,0.331086,0.31484,0.908941,0.157366,0.659223,0.872032,0.042046,-0.044073,3.7363,3.4476,74,28
small_world,2,0.04,500,24,False,0.176904,0.890486,0.678349,0.345672,0.315099,0.810035,0.137281,0.659812,0.875313,0.042114,-0.030226,3.7672,3.5414,67,19
small_world,2,0.04,1000,24,False,0.194276,0.929829,0.717278,0.338542,0.324489,0.841884,0.156673,0.659137,0.869362,0.040987,0.00145,3.7603,3.5937,69,34
small_world,3,0.04,500,24,False,0.192273,0.956179,0.707158,0.343067,0.325503,0.84743,0.15758,0.656232,0.869102,0.042051,-0.003367,3.775,3.4928,69,32
small_world,3,0.04,1000,24,False,0.180177,0.931984,0.696659,0.349294,0.307888,0.750658,0.157786,0.656862,0.873478,0.04223,0.018825,3.792,3.6155,65,27
small_world,4,0.04,500,24,False,0.184367,0.927555,0.686287,0.333817,0.318902,0.875847,0.135006,0.659508,0.872346,0.041647,0.002633,3.7304,3.4633,64,21
small_world,4,0.04,1000,24,False,0.179094,0.896451,0.679457,0.349573,0.31854,0.800726,0.155454,0.66019,0.877641,0.041509,-0.037858,3.767,3.6055,71,20
small_world,5,0.04,500,24,False,0.156133,0.889021,0.677121,0.348741,0.320039,0.776902,0.115732,0.656782,0.870354,0.041673,-0.013531,3.7934,3.6518,60,25
small_world,5,0.04,1000,24,False,0.180052,0.918767,0.74409,0.362329,0.310722,0.760701,0.154403,0.658027,0.875127,0.041511,0.023481,3.8446,3.6562,68,39
small_world,6,0.04,500,24,False,0.188256,0.895909,0.70127,0.337506,0.32711,0.846876,0.139498,0.657058,0.874651,0.040746,0.003735,3.754,3.489,68,27
small_world,6,0.04,1000,24,False,0.211938,0.875955,0.709611,0.342446,0.326995,0.78977,0.167896,0.661156,0.867911,0.040346,-0.053555,3.7563,3.6289,65,30
small_world,7,0.04,500,24,False,0.19019,0.888267,0.703441,0.341148,0.317251,0.821539,0.150209,0.659135,0.863174,0.042376,0.041615,3.7556,3.5942,62,27
small_world,7,0.04,1000,24,False,0.173359,0.878532,0.674125,0.335133,0.307487,0.724752,0.143789,0.660462,0.87814,0.041609,-0.035772,3.73,3.6963,76,19
small_world,8,0.04,500,24,False,0.210344,0.961205,0.736017,0.349302,0.316667,0.779172,0.176677,0.660083,0.870228,0.042047,0.069969,3.7936,3.6351,70,32
small_world,8,0.04,1000,24,False,0.189323,0.95019,0.724015,0.352231,0.314684,0.679164,0.163098,0.659191,0.877545,0.041715,-0.001786,3.8169,3.7919,72,32
small_world,9,0.04,500,24,False,0.211414,0.940225,0.71883,0.340495,0.32351,0.767042,0.162823,0.656462,0.860396,0.042274,0.030518,3.7616,3.6704,69,31
small_world,9,0.04,1000,24,False,0.170179,0.922852,0.692894,0.351712,0.314996,0.812668,0.13538,0.659599,0.8684,0.042168,-0.00965,3.8129,3.6355,72,27
small_world,10,0.04,500,24,False,0.185938,0.868418,0.660984,0.333415,0.316238,0.788089,0.139719,0.659063,0.872262,0.042265,-0.010795,3.7305,3.69,68,20
small_world,10,0.04,1000,24,False,0.168661,0.899018,0.707847,0.345168,0.315209,0.826784,0.141053,0.656913,0.878487,0.042448,-0.008768,3.787,3.5283,70,27
von_neumann,1,0.08,500,24,False,0.207256,0.930259,0.709871,0.329347,0.264792,0.827515,0.128449,0.660946,0.728313,0.068575,0.027674,3.7077,3.369,78,32
von_neumann,1,0.08,1000,24,False,0.18075,0.924816,0.690423,0.336539,0.26595,0.717459,0.118033,0.657161,0.731197,0.069521,0.036881,3.7562,3.5509,70,23
von_neumann,2,0.08,500,24,False,0.139177,0.826344,0.626412,0.336463,0.250986,0.771397,0.088509,0.655908,0.731353,0.068439,0.013087,3.7381,3.4317,53,14
von_neumann,2,0.08,1000,24,False,0.210831,0.929973,0.709457,0.346294,0.258771,0.741592,0.155462,0.659006,0.719942,0.070259,-0.020751,3.7796,3.4854,82,28
von_neumann,3,0.08,500,24,False,0.213197,0.871362,0.731197,0.338744,0.266988,0.833301,0.153232,0.658682,0.720496,0.068626,-0.004378,3.7413,3.3245,74,36
von_neumann,3,0.08,1000,24,False,0.18553,0.919213,0.689889,0.332214,0.254414,0.778976,0.140858,0.660429,0.748317,0.070375,-0.048601,3.7343,3.4656,86,25
von_neumann,4,0.08,500,24,False,0.202002,0.879926,0.708309,0.336569,0.261382,0.68282,0.15374,0.656924,0.721676,0.070194,-0.028485,3.7481,3.6641,69,26
von_neumann,4,0.08,1000,24,False,0.213501,0.930036,0.742473,0.342407,0.256961,0.719068,0.158153,0.655913,0.719875,0.069522,-0.045749,3.7609,3.5948,75,40
von_neumann,5,0.08,500,24,False,0.177474,0.858718,0.682574,0.336279,0.276181,0.779253,0.132754,0.65794,0.743584,0.067756,0.043106,3.7526,3.5734,63,21
von_neumann,5,0.08,1000,24,False,0.178793,0.902314,0.695238,0.343005,0.261501,0.827288,0.134015,0.661273,0.738736,0.067216,-0.033143,3.776,3.4122,69,25
von_neumann,6,0.08,500,24,False,0.195204,0.88582,0.70484,0.345681,0.266245,0.75102,0.126947,0.655807,0.73681,0.068182,0.003137,3.777,3.5246,68,26
von_neumann,6,0.08,1000,24,False,0.193949,0.89914,0.698008,0.334655,0.258125,0.659946,0.111155,0.659238,0.738693,0.067319,0.031869,3.7309,3.6866,73,24
von_neumann,7,0.08,500,24,False,0.178067,0.909,0.728431,0.346779,0.260698,0.76828,0.120514,0.657289,0.743503,0.067415,0.000682,3.7975,3.4998,64,28
von_neumann,7,0.08,1000,24,False,0.162931,0.913884,0.681326,0.332598,0.252167,0.732097,0.111771,0.658839,0.732943,0.069796,0.002385,3.7424,3.4925,62,20
von_neumann,8,0.08,500,24,False,0.195283,0.937255,0.649525,0.326248,0.256532,0.692369,0.145122,0.657384,0.730407,0.069323,0.030152,3.6822,3.5608,59,16
von_neumann,8,0.08,1000,24,False,0.16888,0.887403,0.676643,0.34109,0.250612,0.670852,0.09698,0.658829,0.74395,0.06812,0.014673,3.7639,3.5924,67,20
von_neumann,9,0.08,500,24,False,0.215626,0.902369,0.706873,0.33322,0.261204,0.735241,0.175037,0.658329,0.736666,0.070307,0.005108,3.7277,3.5024,71,30
von_neumann,9,0.08,1000,24,False,0.201678,0.886459,0.670747,0.336417,0.256929,0.71556,0.14892,0.659023,0.721162,0.068976,-0.022056,3.7233,3.6216,75,16
von_neumann,10,0.08,500,24,False,0.186984,0.882027,0.691387,0.337372,0.253779,0.661255,0.131298,0.658454,0.720655,0.069302,-0.018436,3.747,3.6994,73,24
von_neumann,10,0.08,1000,24,False,0.202343,0.876319,0.720789,0.34718,0.270647,0.800954,0.161085,0.656306,0.738684,0.068191,-0.022826,3.7687,3.5156,73,31
moore,1,0.08,500,24,False,0.235051,0.904254,0.720088,0.334756,0.317057,0.867079,0.150487,0.661087,0.799269,0.044006,0.009004,3.6991,3.3918,41,31
moore,1,0.08,1000,24,False,0.185678,0.899941,0.701404,0.33236,0.318315,0.836335,0.131056,0.660227,0.807651,0.045969,0.017185,3.73,3.3782,46,25
moore,2,0.08,500,24,False,0.147147,0.875569,0.654035,0.335863,0.297193,0.674286,0.098734,0.661286,0.809433,0.044052,0.019018,3.733,3.61,33,16
moore,2,0.08,1000,24,False,0.211894,0.924456,0.712522,0.322024,0.314446,0.841988,0.139822,0.660511,0.795127,0.04477,0.023401,3.7019,3.436,37,26
moore,3,0.08,500,24,False,0.212664,0.883512,0.711369,0.32955,0.323436,0.832825,0.150842,0.659667,0.794608,0.045285,0.006517,3.7207,3.5362,45,32
moore,3,0.08,1000,24,False,0.168184,0.908503,0.721404,0.35724,0.297288,0.772929,0.115763,0.660186,0.815583,0.044685,-0.013867,3.8298,3.5174,46,25
moore,4,0.08,500,24,False,0.194132,0.94171,0.705077,0.338205,0.305843,0.755048,0.131503,0.658846,0.793064,0.044868,0.02464,3.7678,3.5375,40,21
moore,4,0.08,1000,24,False,0.201441,0.936682,0.695778,0.338487,0.30554,0.781917,0.112549,0.65934,0.801426,0.043386,-0.014851,3.7438,3.5008,44,21
moore,5,0.08,500,24,False,0.186973,0.928004,0.683077,0.329396,0.320871,0.802921,0.120691,0.659356,0.808039,0.042641,0.015505,3.7321,3.5232,47,20
moore,5,0.08,1000,24,False,0.177197,0.883507,0.669994,0.357563,0.306189,0.886281,0.115667,0.659988,0.796406,0.044446,0.015896,3.7741,3.3274,37,18
moore,6,0.08,500,24,False,0.203158,0.877468,0.7079,0.3456,0.319289,0.743832,0.136572,0.659576,0.797257,0.044236,0.009666,3.7585,3.654,41,22
moore,6,0.08,1000,24,False,0.204184,0.946347,0.738365,0.337702,0.310989,0.854725,0.119651,0.660745,0.805172,0.044405,0.011366,3.7561,3.3827,41,27
moore,7,0.08,500,24,False,0.196771,0.909557,0.686519,0.330116,0.311776,0.793573,0.131154,0.659157,0.804831,0.044092,0.024232,3.7201,3.5175,41,21
moore,7,0.08,1000,24,False,0.174084,0.96495,0.700696,0.32934,0.296029,0.678028,0.115455,0.65953,0.799866,0.04617,0.037523,3.7537,3.5807,32,18
moore,8,0.08,500,24,False,0.200559,0.896911,0.697888,0.333318,0.314395,0.901985,0.135547,0.661296,0.803671,0.044453,0.000286,3.7205,3.3062,37,23
moore,8,0.08,1000,24,False,0.18689,0.90552,0.68699,0.339882,0.294802,0.748962,0.130935,0.662336,0.806679,0.046045,-0.014517,3.75,3.4944,37,22
moore,9,0.08,500,24,False,0.215417,0.896403,0.735853,0.342088,0.311095,0.830774,0.142484,0.660433,0.800577,0.044956,0.015207,3.7623,3.4178,40,26
moore,9,0.08,1000,24,False,0.199972,0.973158,0.680249,0.330478,0.303358,0.839461,0.14492,0.662703,0.789058,0.045191,0.016353,3.7207,3.4472,40,19
moore,10,0.08,500,24,False,0.195128,0.859084,0.691234,0.325265,0.307132,0.759876,0.13121,0.662032,0.801122,0.045277,0.025511,3.7027,3.5513,39,21
moore,10,0.08,1000,24,False,0.210937,0.908477,0.714074,0.342031,0.31494,0.765543,0.150352,0.659725,0.805985,0.043599,0.000757,3.7569,3.5702,40,24
hex,1,0.08,500,24,False,0.229805,0.916788,0.726938,0.327886,0.301855,0.771818,0.138426,0.661762,0.765289,0.050232,0.032608,3.7052,3.5619,53,37
hex,1,0.08,1000,24,False,0.19318,0.898742,0.683136,0.323399,0.30182,0.733721,0.121557,0.660724,0.774684,0.051842,0.010882,3.6884,3.5803,52,22
hex,2,0.08,500,24,False,0.172466,0.848621,0.672554,0.323957,0.28764,0.714771,0.114314,0.660718,0.774971,0.050758,-0.0095,3.6908,3.5805,54,21
hex,2,0.08,1000,24,False,0.211292,0.886708,0.685722,0.332013,0.294511,0.691148,0.13132,0.660122,0.765836,0.051012,0.008885,3.7023,3.6135,58,17
hex,3,0.08,500,24,False,0.224307,0.913987,0.746067,0.341658,0.307665,0.741693,0.146648,0.659411,0.764449,0.051627,-0.017529,3.765,3.6336,56,38
hex,3,0.08,1000,24,False,0.179731,0.885713,0.688786,0.345115,0.285443,0.686131,0.123922,0.661868,0.781525,0.051485,-0.035703,3.7599,3.6565,58,22
hex,4,0.08,500,24,False,0.197535,0.908474,0.731109,0.343834,0.291296,0.819872,0.125292,0.66158,0.761788,0.051551,0.009569,3.7849,3.4276,49,28
hex,4,0.08,1000,24,False,0.202872,0.881642,0.716007,0.34257,0.294397,0.736309,0.115595,0.658615,0.766471,0.049581,-0.01576,3.7698,3.6412,57,32
hex,5,0.08,500,24,False,0.177448,0.890322,0.701624,0.346404,0.308173,0.82774,0.105982,0.660244,0.775628,0.049133,0.023255,3.7938,3.469,56,26
hex,5,0.08,1000,24,False,0.182621,0.893741,0.707865,0.353722,0.295362,0.739618,0.111388,0.659325,0.77078,0.050236,0.028573,3.7984,3.5974,58,26
hex,6,0.08,500,24,False,0.200556,0.869498,0.683528,0.341934,0.300063,0.745468,0.122939,0.65909,0.772493,0.050439,0.008903,3.7397,3.586,55,21
hex,6,0.08,1000,24,False,0.207391,0.847211,0.699046,0.322436,0.293348,0.759721,0.115632,0.66106,0.77278,0.05053,0.000522,3.6819,3.5151,49,23
hex,7,0.08,500,24,False,0.204299,0.929478,0.700413,0.330131,0.295585,0.725596,0.133283,0.659644,0.778092,0.050538,0.028934,3.7213,3.5621,55,25
hex,7,0.08,1000,24,False,0.178351,0.910286,0.712803,0.328863,0.283553,0.773545,0.113259,0.659254,0.773582,0.052343,0.015729,3.7327,3.4097,49,26
hex,8,0.08,500,24,False,0.200516,0.869425,0.717037,0.331675,0.297627,0.811237,0.119692,0.660263,0.772491,0.050023,-0.009839,3.7281,3.4339,63,29
hex,8,0.08,1000,24,False,0.185331,0.897297,0.653986,0.335411,0.28228,0.651773,0.12182,0.662989,0.780848,0.05224,0.012169,3.6924,3.6445,54,12
hex,9,0.08,500,24,False,0.217514,0.893097,0.73343,0.339133,0.299961,0.836565,0.140172,0.662499,0.766324,0.051565,0.022163,3.7546,3.3995,58,32
hex,9,0.08,1000,24,False,0.215524,0.942559,0.680938,0.32991,0.289065,0.849417,0.157739,0.660982,0.754316,0.050948,0.007855,3.6919,3.4133,57,24
hex,10,0.08,500,24,False,0.186438,0.856153,0.688044,0.32537,0.288154,0.706145,0.118469,0.661264,0.769037,0.051973,0.002681,3.6818,3.6221,52,17
hex,10,0.08,1000,24,False,0.207552,0.908867,0.702005,0.345607,0.300362,0.84779,0.145327,0.658621,0.778664,0.049535,-0.004446,3.7732,3.4129,55,25
random,1,0.08,500,24,False,0.187337,0.871358,0.681174,0.335151,0.343918,0.802783,0.191448,0.657828,0.724146,0.05431,0.019157,3.7354,3.6207,60,22
